#   x       y(x)         y(x)^2         classical p(x)      V
 -8.910 -0.48342785E-15  0.23370249E-30  0.00000000E+00   39.694050
 -8.900 -0.52725901E-15  0.27800206E-30  0.00000000E+00   39.605000
 -8.890 -0.57500524E-15  0.33063103E-30  0.00000000E+00   39.516050
 -8.880 -0.62701085E-15  0.39314260E-30  0.00000000E+00   39.427200
 -8.870 -0.68364989E-15  0.46737717E-30  0.00000000E+00   39.338450
 -8.860 -0.74532877E-15  0.55551498E-30  0.00000000E+00   39.249800
 -8.850 -0.81248896E-15  0.66013831E-30  0.00000000E+00   39.161250
 -8.840 -0.88560996E-15  0.78430500E-30  0.00000000E+00   39.072800
 -8.830 -0.96521253E-15  0.93163523E-30  0.00000000E+00   38.984450
 -8.820 -0.10518622E-14  0.11064141E-29  0.00000000E+00   38.896200
 -8.810 -0.11461730E-14  0.13137126E-29  0.00000000E+00   38.808050
 -8.800 -0.12488116E-14  0.15595305E-29  0.00000000E+00   38.720000
 -8.790 -0.13605018E-14  0.18509651E-29  0.00000000E+00   38.632050
 -8.780 -0.14820291E-14  0.21964102E-29  0.00000000E+00   38.544200
 -8.770 -0.16142461E-14  0.26057905E-29  0.00000000E+00   38.456450
 -8.760 -0.17580782E-14  0.30908391E-29  0.00000000E+00   38.368800
 -8.750 -0.19145295E-14  0.36654233E-29  0.00000000E+00   38.281250
 -8.740 -0.20846893E-14  0.43459296E-29  0.00000000E+00   38.193800
 -8.730 -0.22697396E-14  0.51517178E-29  0.00000000E+00   38.106450
 -8.720 -0.24709624E-14  0.61056550E-29  0.00000000E+00   38.019200
 -8.710 -0.26897482E-14  0.72347456E-29  0.00000000E+00   37.932050
 -8.700 -0.29276054E-14  0.85708734E-29  0.00000000E+00   37.845000
 -8.690 -0.31861693E-14  0.10151675E-28  0.00000000E+00   37.758050
 -8.680 -0.34672132E-14  0.12021567E-28  0.00000000E+00   37.671200
 -8.670 -0.37726598E-14  0.14232962E-28  0.00000000E+00   37.584450
 -8.660 -0.41045933E-14  0.16847686E-28  0.00000000E+00   37.497800
 -8.650 -0.44652729E-14  0.19938662E-28  0.00000000E+00   37.411250
 -8.640 -0.48571473E-14  0.23591880E-28  0.00000000E+00   37.324800
 -8.630 -0.52828700E-14  0.27908715E-28  0.00000000E+00   37.238450
 -8.620 -0.57453164E-14  0.33008660E-28  0.00000000E+00   37.152200
 -8.610 -0.62476020E-14  0.39032531E-28  0.00000000E+00   37.066050
 -8.600 -0.67931020E-14  0.46146235E-28  0.00000000E+00   36.980000
 -8.590 -0.73854725E-14  0.54545205E-28  0.00000000E+00   36.894050
 -8.580 -0.80286737E-14  0.64459602E-28  0.00000000E+00   36.808200
 -8.570 -0.87269944E-14  0.76160431E-28  0.00000000E+00   36.722450
 -8.560 -0.94850789E-14  0.89966722E-28  0.00000000E+00   36.636800
 -8.550 -0.10307956E-13  0.10625396E-27  0.00000000E+00   36.551250
 -8.540 -0.11201071E-13  0.12546398E-27  0.00000000E+00   36.465800
 -8.530 -0.12170316E-13  0.14811659E-27  0.00000000E+00   36.380450
 -8.520 -0.13222072E-13  0.17482320E-27  0.00000000E+00   36.295200
 -8.510 -0.14363245E-13  0.20630280E-27  0.00000000E+00   36.210050
 -8.500 -0.15601305E-13  0.24340072E-27  0.00000000E+00   36.125000
 -8.490 -0.16944339E-13  0.28711064E-27  0.00000000E+00   36.040050
 -8.480 -0.18401096E-13  0.33860034E-27  0.00000000E+00   35.955200
 -8.470 -0.19981040E-13  0.39924196E-27  0.00000000E+00   35.870450
 -8.460 -0.21694409E-13  0.47064736E-27  0.00000000E+00   35.785800
 -8.450 -0.23552275E-13  0.55470968E-27  0.00000000E+00   35.701250
 -8.440 -0.25566616E-13  0.65365188E-27  0.00000000E+00   35.616800
 -8.430 -0.27750382E-13  0.77008371E-27  0.00000000E+00   35.532450
 -8.420 -0.30117575E-13  0.90706832E-27  0.00000000E+00   35.448200
 -8.410 -0.32683334E-13  0.10682003E-26  0.00000000E+00   35.364050
 -8.400 -0.35464025E-13  0.12576970E-26  0.00000000E+00   35.280000
 -8.390 -0.38477336E-13  0.14805054E-26  0.00000000E+00   35.196050
 -8.380 -0.41742388E-13  0.17424270E-26  0.00000000E+00   35.112200
 -8.370 -0.45279841E-13  0.20502640E-26  0.00000000E+00   35.028450
 -8.360 -0.49112019E-13  0.24119904E-26  0.00000000E+00   34.944800
 -8.350 -0.53263045E-13  0.28369520E-26  0.00000000E+00   34.861250
 -8.340 -0.57758977E-13  0.33360994E-26  0.00000000E+00   34.777800
 -8.330 -0.62627963E-13  0.39222618E-26  0.00000000E+00   34.694450
 -8.320 -0.67900407E-13  0.46104652E-26  0.00000000E+00   34.611200
 -8.310 -0.73609141E-13  0.54183056E-26  0.00000000E+00   34.528050
 -8.300 -0.79789622E-13  0.63663838E-26  0.00000000E+00   34.445000
 -8.290 -0.86480133E-13  0.74788134E-26  0.00000000E+00   34.362050
 -8.280 -0.93722005E-13  0.87838142E-26  0.00000000E+00   34.279200
