#   x       y(x)         y(x)^2         classical p(x)      V
  0.860 -0.39056894E+00  0.15254410E+00  0.90408065E-02    0.369800
  0.870 -0.39813100E+00  0.15850829E+00  0.90502886E-02    0.378450
  0.880 -0.40536490E+00  0.16432071E+00  0.90599107E-02    0.387200
  0.890 -0.41226540E+00  0.16996276E+00  0.90696741E-02    0.396050
  0.900 -0.41882753E+00  0.17541650E+00  0.90795800E-02    0.405000
  0.910 -0.42504667E+00  0.18066467E+00  0.90896297E-02    0.414050
  0.920 -0.43091849E+00  0.18569075E+00  0.90998244E-02    0.423200
  0.930 -0.43643899E+00  0.19047899E+00  0.91101655E-02    0.432450
  0.940 -0.44160446E+00  0.19501450E+00  0.91206542E-02    0.441800
  0.950 -0.44641154E+00  0.19928326E+00  0.91312921E-02    0.451250
  0.960 -0.45085716E+00  0.20327218E+00  0.91420804E-02    0.460800
  0.970 -0.45493858E+00  0.20696912E+00  0.91530206E-02    0.470450
  0.980 -0.45865340E+00  0.21036294E+00  0.91641142E-02    0.480200
  0.990 -0.46199950E+00  0.21344354E+00  0.91753626E-02    0.490050
  1.000 -0.46497511E+00  0.21620185E+00  0.91867674E-02    0.500000
  1.010 -0.46757877E+00  0.21862990E+00  0.91983300E-02    0.510050
  1.020 -0.46980933E+00  0.22072080E+00  0.92100522E-02    0.520200
  1.030 -0.47166596E+00  0.22246878E+00  0.92219354E-02    0.530450
  1.040 -0.47314816E+00  0.22386919E+00  0.92339814E-02    0.540800
  1.050 -0.47425573E+00  0.22491850E+00  0.92461917E-02    0.551250
  1.060 -0.47498879E+00  0.22561435E+00  0.92585682E-02    0.561800
  1.070 -0.47534775E+00  0.22595548E+00  0.92711125E-02    0.572450
  1.080 -0.47533334E+00  0.22594178E+00  0.92838265E-02    0.583200
  1.090 -0.47494660E+00  0.22557427E+00  0.92967119E-02    0.594050
  1.100 -0.47418886E+00  0.22485508E+00  0.93097707E-02    0.605000
  1.110 -0.47306175E+00  0.22378742E+00  0.93230046E-02    0.616050
  1.120 -0.47156720E+00  0.22237563E+00  0.93364157E-02    0.627200
  1.130 -0.46970742E+00  0.22062506E+00  0.93500059E-02    0.638450
  1.140 -0.46748489E+00  0.21854213E+00  0.93637771E-02    0.649800
  1.150 -0.46490241E+00  0.21613425E+00  0.93777316E-02    0.661250
  1.160 -0.46196302E+00  0.21340984E+00  0.93918713E-02    0.672800
  1.170 -0.45867005E+00  0.21037822E+00  0.94061985E-02    0.684450
  1.180 -0.45502709E+00  0.20704965E+00  0.94207152E-02    0.696200
  1.190 -0.45103798E+00  0.20343526E+00  0.94354238E-02    0.708050
  1.200 -0.44670683E+00  0.19954699E+00  0.94503265E-02    0.720000
  1.210 -0.44203799E+00  0.19539758E+00  0.94654256E-02    0.732050
  1.220 -0.43703605E+00  0.19100051E+00  0.94807236E-02    0.744200
  1.230 -0.43170585E+00  0.18636994E+00  0.94962228E-02    0.756450
  1.240 -0.42605244E+00  0.18152068E+00  0.95119257E-02    0.768800
  1.250 -0.42008111E+00  0.17646814E+00  0.95278349E-02    0.781250
  1.260 -0.41379737E+00  0.17122826E+00  0.95439529E-02    0.793800
  1.270 -0.40720692E+00  0.16581748E+00  0.95602824E-02    0.806450
  1.280 -0.40031568E+00  0.16025264E+00  0.95768261E-02    0.819200
  1.290 -0.39312976E+00  0.15455101E+00  0.95935868E-02    0.832050
  1.300 -0.38565545E+00  0.14873013E+00  0.96105673E-02    0.845000
  1.310 -0.37789925E+00  0.14280784E+00  0.96277704E-02    0.858050
  1.320 -0.36986781E+00  0.13680219E+00  0.96451991E-02    0.871200
  1.330 -0.36156794E+00  0.13073137E+00  0.96628564E-02    0.884450
  1.340 -0.35300663E+00  0.12461368E+00  0.96807455E-02    0.897800
  1.350 -0.34419101E+00  0.11846745E+00  0.96988694E-02    0.911250
  1.360 -0.33512836E+00  0.11231102E+00  0.97172313E-02    0.924800
  1.370 -0.32582609E+00  0.10616264E+00  0.97358347E-02    0.938450
  1.380 -0.31629174E+00  0.10004047E+00  0.97546827E-02    0.952200
  1.390 -0.30653298E+00  0.93962466E-01  0.97737790E-02    0.966050
  1.400 -0.29655756E+00  0.87946389E-01  0.97931269E-02    0.980000
  1.410 -0.28637338E+00  0.82009715E-01  0.98127301E-02    0.994050
  1.420 -0.27598841E+00  0.76169601E-01  0.98325923E-02    1.008200
  1.430 -0.26541070E+00  0.70442839E-01  0.98527173E-02    1.022450
  1.440 -0.25464840E+00  0.64845808E-01  0.98731089E-02    1.036800
  1.450 -0.24370973E+00  0.59394432E-01  0.98937710E-02    1.051250
  1.460 -0.23260296E+00  0.54104138E-01  0.99147078E-02    1.065800
  1.470 -0.22133644E+00  0.48989820E-01  0.99359234E-02    1.080450
  1.480 -0.20991855E+00  0.44065796E-01  0.99574219E-02    1.095200
  1.490 -0.19835771E+00  0.39345780E-01  0.99792078E-02    1.110050
  1.500 -0.18666239E+00  0.34842847E-01  0.10001285E-01    1.125000
  1.510 -0.17484107E+00  0.30569401E-01  0.10023659E-01    1.140050
  1.520 -0.16290227E+00  0.26537149E-01  0.10046335E-01    1.155200
  1.530 -0.15085449E+00  0.22757076E-01  0.10069315E-01    1.170450
  1.540 -0.13870625E+00  0.19239424E-01  0.10092607E-01    1.185800
  1.550 -0.12646607E+00  0.15993667E-01  0.10116214E-01    1.201250
  1.560 -0.11414246E+00  0.13028500E-01  0.10140142E-01    1.216800
  1.570 -0.10174389E+00  0.10351819E-01  0.10164396E-01    1.232450
  1.580 -0.89278828E-01  0.79707091E-02  0.10188982E-01    1.248200
  1.590 -0.76755700E-01  0.58914375E-02  0.10213905E-01    1.264050
  1.600 -0.64182893E-01  0.41194437E-02  0.10239171E-01    1.280000
  1.610 -0.51568748E-01  0.26593357E-02  0.10264785E-01    1.296050
  1.620 -0.38921552E-01  0.15148872E-02  0.10290754E-01    1.312200
  1.630 -0.26249537E-01  0.68903820E-03  0.10317083E-01    1.328450
  1.640 -0.13560865E-01  0.18389707E-03  0.10343780E-01    1.344800
  1.650 -0.86362985E-03  0.74585652E-06  0.10370850E-01    1.361250
  1.660  0.11834155E-01  0.14004722E-03  0.10398300E-01    1.377800
  1.670  0.24524557E-01  0.60145391E-03  0.10426138E-01    1.394450
  1.680  0.37199735E-01  0.13838203E-02  0.10454369E-01    1.411200
  1.690  0.49851941E-01  0.24852160E-02  0.10483001E-01    1.428050
  1.700  0.62473527E-01  0.39029415E-02  0.10512042E-01    1.445000
  1.710  0.75056950E-01  0.56335458E-02  0.10541500E-01    1.462050
  1.720  0.87594780E-01  0.76728454E-02  0.10571381E-01    1.479200
  1.730  0.10007970E+00  0.10015946E-01  0.10601694E-01    1.496450
  1.740  0.11250451E+00  0.12657264E-01  0.10632448E-01    1.513800
  1.750  0.12486214E+00  0.15590553E-01  0.10663650E-01    1.531250
  1.760  0.13714564E+00  0.18808926E-01  0.10695310E-01    1.548800
  1.770  0.14934820E+00  0.22304886E-01  0.10727437E-01    1.566450
  1.780  0.16146316E+00  0.26070351E-01  0.10760039E-01    1.584200
  1.790  0.17348396E+00  0.30096685E-01  0.10793126E-01    1.602050
  1.800  0.18540423E+00  0.34374728E-01  0.10826709E-01    1.620000
  1.810  0.19721772E+00  0.38894828E-01  0.10860797E-01    1.638050
  1.820  0.20891833E+00  0.43646870E-01  0.10895400E-01    1.656200
  1.830  0.22050014E+00  0.48620311E-01  0.10930530E-01    1.674450
  1.840  0.23195735E+00  0.53804211E-01  0.10966197E-01    1.692800
  1.850  0.24328434E+00  0.59187271E-01  0.11002412E-01    1.711250
  1.860  0.25447566E+00  0.64757860E-01  0.11039188E-01    1.729800
  1.870  0.26552600E+00  0.70504055E-01  0.11076537E-01    1.748450
  1.880  0.27643023E+00  0.76413672E-01  0.11114471E-01    1.767200
  1.890  0.28718339E+00  0.82474299E-01  0.11153002E-01    1.786050
  1.900  0.29778068E+00  0.88673336E-01  0.11192145E-01    1.805000
  1.910  0.30821749E+00  0.94998021E-01  0.11231913E-01    1.824050
  1.920  0.31848935E+00  0.10143547E+00  0.11272319E-01    1.843200
  1.930  0.32859200E+00  0.10797270E+00  0.11313380E-01    1.862450
  1.940  0.33852133E+00  0.11459669E+00  0.11355109E-01    1.881800
  1.950  0.34827340E+00  0.12129436E+00  0.11397523E-01    1.901250
  1.960  0.35784448E+00  0.12805267E+00  0.11440637E-01    1.920800
  1.970  0.36723098E+00  0.13485859E+00  0.11484468E-01    1.940450
  1.980  0.37642951E+00  0.14169917E+00  0.11529035E-01    1.960200
  1.990  0.38543684E+00  0.14856156E+00  0.11574354E-01    1.980050
  2.000  0.39424993E+00  0.15543300E+00  0.11620444E-01    2.000000
  2.010  0.40286590E+00  0.16230094E+00  0.11667324E-01    2.020050
  2.020  0.41128208E+00  0.16915295E+00  0.11715014E-01    2.040200
  2.030  0.41949593E+00  0.17597684E+00  0.11763535E-01    2.060450
  2.040  0.42750513E+00  0.18276063E+00  0.11812908E-01    2.080800
  2.050  0.43530749E+00  0.18949261E+00  0.11863155E-01    2.101250
  2.060  0.44290103E+00  0.19616132E+00  0.11914300E-01    2.121800
  2.070  0.45028392E+00  0.20275561E+00  0.11966365E-01    2.142450
  2.080  0.45745452E+00  0.20926463E+00  0.12019376E-01    2.163200
  2.090  0.46441133E+00  0.21567788E+00  0.12073359E-01    2.184050
  2.100  0.47115304E+00  0.22198519E+00  0.12128340E-01    2.205000
  2.110  0.47767851E+00  0.22817676E+00  0.12184347E-01    2.226050
  2.120  0.48398675E+00  0.23424317E+00  0.12241408E-01    2.247200
  2.130  0.49007694E+00  0.24017540E+00  0.12299555E-01    2.268450
  2.140  0.49594841E+00  0.24596483E+00  0.12358818E-01    2.289800
  2.150  0.50160067E+00  0.25160323E+00  0.12419229E-01    2.311250
  2.160  0.50703336E+00  0.25708283E+00  0.12480823E-01    2.332800
  2.170  0.51224630E+00  0.26239627E+00  0.12543634E-01    2.354450
  2.180  0.51723944E+00  0.26753664E+00  0.12607701E-01    2.376200
  2.190  0.52201290E+00  0.27249746E+00  0.12673061E-01    2.398050
  2.200  0.52656691E+00  0.27727271E+00  0.12739754E-01    2.420000
  2.210  0.53090188E+00  0.28185681E+00  0.12807822E-01    2.442050
  2.220  0.53501835E+00  0.28624464E+00  0.12877310E-01    2.464200
  2.230  0.53891700E+00  0.29043153E+00  0.12948263E-01    2.486450
  2.240  0.54259863E+00  0.29441327E+00  0.13020728E-01    2.508800
  2.250  0.54606418E+00  0.29818609E+00  0.13094756E-01    2.531250
  2.260  0.54931473E+00  0.30174668E+00  0.13170400E-01    2.553800
  2.270  0.55235148E+00  0.30509216E+00  0.13247715E-01    2.576450
  2.280  0.55517574E+00  0.30822011E+00  0.13326757E-01    2.599200
  2.290  0.55778896E+00  0.31112852E+00  0.13407589E-01    2.622050
  2.300  0.56019268E+00  0.31381584E+00  0.13490273E-01    2.645000
  2.310  0.56238859E+00  0.31628092E+00  0.13574877E-01    2.668050
  2.320  0.56437845E+00  0.31852303E+00  0.13661470E-01    2.691200
  2.330  0.56616414E+00  0.32054184E+00  0.13750127E-01    2.714450
  2.340  0.56774767E+00  0.32233741E+00  0.13840925E-01    2.737800
  2.350  0.56913110E+00  0.32391021E+00  0.13933946E-01    2.761250
  2.360  0.57031663E+00  0.32526105E+00  0.14029278E-01    2.784800
  2.370  0.57130652E+00  0.32639114E+00  0.14127011E-01    2.808450
  2.380  0.57210314E+00  0.32730200E+00  0.14227242E-01    2.832200
  2.390  0.57270893E+00  0.32799552E+00  0.14330073E-01    2.856050
  2.400  0.57312644E+00  0.32847391E+00  0.14435612E-01    2.880000
  2.410  0.57335825E+00  0.32873969E+00  0.14543973E-01    2.904050
  2.420  0.57340706E+00  0.32879566E+00  0.14655278E-01    2.928200
  2.430  0.57327562E+00  0.32864494E+00  0.14769655E-01    2.952450
  2.440  0.57296675E+00  0.32829090E+00  0.14887242E-01    2.976800
  2.450  0.57248334E+00  0.32773718E+00  0.15008182E-01    3.001250
  2.460  0.57182833E+00  0.32698764E+00  0.15132633E-01    3.025800
  2.470  0.57100473E+00  0.32604640E+00  0.15260758E-01    3.050450
  2.480  0.57001559E+00  0.32491777E+00  0.15392733E-01    3.075200
  2.490  0.56886402E+00  0.32360628E+00  0.15528748E-01    3.100050
  2.500  0.56755318E+00  0.32211662E+00  0.15669002E-01    3.125000
  2.510  0.56608627E+00  0.32045367E+00  0.15813713E-01    3.150050
  2.520  0.56446652E+00  0.31862246E+00  0.15963111E-01    3.175200
  2.530  0.56269722E+00  0.31662816E+00  0.16117445E-01    3.200450
  2.540  0.56078166E+00  0.31447608E+00  0.16276982E-01    3.225800
  2.550  0.55872320E+00  0.31217162E+00  0.16442011E-01    3.251250
  2.560  0.55652520E+00  0.30972030E+00  0.16612843E-01    3.276800
  2.570  0.55419106E+00  0.30712773E+00  0.16789813E-01    3.302450
  2.580  0.55172418E+00  0.30439957E+00  0.16973287E-01    3.328200
  2.590  0.54912800E+00  0.30154156E+00  0.17163658E-01    3.354050
  2.600  0.54640596E+00  0.29855948E+00  0.17361358E-01    3.380000
  2.610  0.54356153E+00  0.29545914E+00  0.17566853E-01    3.406050
  2.620  0.54059818E+00  0.29224639E+00  0.17780654E-01    3.432200
  2.630  0.53751938E+00  0.28892708E+00  0.18003321E-01    3.458450
  2.640  0.53432860E+00  0.28550706E+00  0.18235467E-01    3.484800
  2.650  0.53102934E+00  0.28199216E+00  0.18477765E-01    3.511250
  2.660  0.52762506E+00  0.27838821E+00  0.18730959E-01    3.537800
  2.670  0.52411925E+00  0.27470099E+00  0.18995870E-01    3.564450
  2.680  0.52051537E+00  0.27093625E+00  0.19273408E-01    3.591200
  2.690  0.51681688E+00  0.26709969E+00  0.19564588E-01    3.618050
  2.700  0.51302723E+00  0.26319693E+00  0.19870538E-01    3.645000
  2.710  0.50914984E+00  0.25923356E+00  0.20192525E-01    3.672050
  2.720  0.50518815E+00  0.25521507E+00  0.20531971E-01    3.699200
  2.730  0.50114554E+00  0.25114685E+00  0.20890483E-01    3.726450
  2.740  0.49702540E+00  0.24703425E+00  0.21269881E-01    3.753800
  2.750  0.49283108E+00  0.24288248E+00  0.21672237E-01    3.781250
  2.760  0.48856592E+00  0.23869665E+00  0.22099925E-01    3.808800
  2.770  0.48423321E+00  0.23448180E+00  0.22555676E-01    3.836450
  2.780  0.47983624E+00  0.23024281E+00  0.23042649E-01    3.864200
  2.790  0.47537824E+00  0.22598448E+00  0.23564527E-01    3.892050
  2.800  0.47086245E+00  0.22171145E+00  0.24125630E-01    3.920000
  2.810  0.46629203E+00  0.21742826E+00  0.24731063E-01    3.948050
  2.820  0.46167014E+00  0.21313931E+00  0.25386914E-01    3.976200
  2.830  0.45699987E+00  0.20884888E+00  0.26100505E-01    4.004450
  2.840  0.45228431E+00  0.20456110E+00  0.26880741E-01    4.032800
  2.850  0.44752649E+00  0.20027996E+00  0.27738571E-01    4.061250
  2.860  0.44272939E+00  0.19600931E+00  0.28687639E-01    4.089800
  2.870  0.43789597E+00  0.19175288E+00  0.29745201E-01    4.118450
  2.880  0.43302912E+00  0.18751422E+00  0.30933448E-01    4.147200
  2.890  0.42813172E+00  0.18329677E+00  0.32281494E-01    4.176050
  2.900  0.42320658E+00  0.17910381E+00  0.33828411E-01    4.205000
  2.910  0.41825646E+00  0.17493847E+00  0.35628095E-01    4.234050
  2.920  0.41328409E+00  0.17080374E+00  0.37757369E-01    4.263200
  2.930  0.40829215E+00  0.16670248E+00  0.40330275E-01    4.292450
  2.940  0.40328325E+00  0.16263738E+00  0.43524990E-01    4.321800
  2.950  0.39825997E+00  0.15861101E+00  0.47639150E-01    4.351250
  2.960  0.39322485E+00  0.15462578E+00  0.53217480E-01    4.380800
  2.970  0.38818034E+00  0.15068398E+00  0.61398752E-01    4.410450
  2.980  0.38312888E+00  0.14678774E+00  0.75134872E-01    4.440200
  2.990  0.37807283E+00  0.14293906E+00  0.10616788E+00    4.470050
  3.000  0.37301451E+00  0.13913982E+00  0.46073360E+02    4.500000
  3.010  0.36795619E+00  0.13539175E+00  0.00000000E+00    4.530050
  3.020  0.36290007E+00  0.13169646E+00  0.00000000E+00    4.560200
  3.030  0.35784833E+00  0.12805542E+00  0.00000000E+00    4.590450
  3.040  0.35280305E+00  0.12446999E+00  0.00000000E+00    4.620800
  3.050  0.34776629E+00  0.12094139E+00  0.00000000E+00    4.651250
  3.060  0.34274005E+00  0.11747074E+00  0.00000000E+00    4.681800
  3.070  0.33772626E+00  0.11405903E+00  0.00000000E+00    4.712450
  3.080  0.33272682E+00  0.11070714E+00  0.00000000E+00    4.743200
  3.090  0.32774356E+00  0.10741584E+00  0.00000000E+00    4.774050
  3.100  0.32277826E+00  0.10418580E+00  0.00000000E+00    4.805000
  3.110  0.31783264E+00  0.10101759E+00  0.00000000E+00    4.836050
  3.120  0.31290838E+00  0.97911654E-01  0.00000000E+00    4.867200
  3.130  0.30800710E+00  0.94868371E-01  0.00000000E+00    4.898450
  3.140  0.30313035E+00  0.91888010E-01  0.00000000E+00    4.929800
  3.150  0.29827966E+00  0.88970756E-01  0.00000000E+00    4.961250
  3.160  0.29345648E+00  0.86116707E-01  0.00000000E+00    4.992800
  3.170  0.28866222E+00  0.83325878E-01  0.00000000E+00    5.024450
  3.180  0.28389823E+00  0.80598208E-01  0.00000000E+00    5.056200
  3.190  0.27916582E+00  0.77933557E-01  0.00000000E+00    5.088050
  3.200  0.27446624E+00  0.75331718E-01  0.00000000E+00    5.120000
  3.210  0.26980069E+00  0.72792412E-01  0.00000000E+00    5.152050
  3.220  0.26517032E+00  0.70315298E-01  0.00000000E+00    5.184200
  3.230  0.26057623E+00  0.67899971E-01  0.00000000E+00    5.216450
  3.240  0.25601947E+00  0.65545970E-01  0.00000000E+00    5.248800
  3.250  0.25150105E+00  0.63252780E-01  0.00000000E+00    5.281250
  3.260  0.24702193E+00  0.61019833E-01  0.00000000E+00    5.313800
  3.270  0.24258300E+00  0.58846514E-01  0.00000000E+00    5.346450
  3.280  0.23818514E+00  0.56732162E-01  0.00000000E+00    5.379200
  3.290  0.23382916E+00  0.54676076E-01  0.00000000E+00    5.412050
  3.300  0.22951583E+00  0.52677515E-01  0.00000000E+00    5.445000
  3.310  0.22524587E+00  0.50735702E-01  0.00000000E+00    5.478050
  3.320  0.22101997E+00  0.48849826E-01  0.00000000E+00    5.511200
  3.330  0.21683876E+00  0.47019048E-01  0.00000000E+00    5.544450
  3.340  0.21270285E+00  0.45242501E-01  0.00000000E+00    5.577800
  3.350  0.20861278E+00  0.43519292E-01  0.00000000E+00    5.611250
  3.360  0.20456907E+00  0.41848506E-01  0.00000000E+00    5.644800
  3.370  0.20057220E+00  0.40229208E-01  0.00000000E+00    5.678450
  3.380  0.19662260E+00  0.38660447E-01  0.00000000E+00    5.712200
  3.390  0.19272066E+00  0.37141254E-01  0.00000000E+00    5.746050
  3.400  0.18886675E+00  0.35670650E-01  0.00000000E+00    5.780000
  3.410  0.18506119E+00  0.34247643E-01  0.00000000E+00    5.814050
  3.420  0.18130426E+00  0.32871233E-01  0.00000000E+00    5.848200
  3.430  0.17759621E+00  0.31540414E-01  0.00000000E+00    5.882450
  3.440  0.17393726E+00  0.30254171E-01  0.00000000E+00    5.916800
  3.450  0.17032760E+00  0.29011492E-01  0.00000000E+00    5.951250
  3.460  0.16676737E+00  0.27811357E-01  0.00000000E+00    5.985800
  3.470  0.16325670E+00  0.26652750E-01  0.00000000E+00    6.020450
  3.480  0.15979567E+00  0.25534656E-01  0.00000000E+00    6.055200
  3.490  0.15638434E+00  0.24456061E-01  0.00000000E+00    6.090050
  3.500  0.15302274E+00  0.23415958E-01  0.00000000E+00    6.125000
  3.510  0.14971087E+00  0.22413343E-01  0.00000000E+00    6.160050
  3.520  0.14644870E+00  0.21447221E-01  0.00000000E+00    6.195200
  3.530  0.14323618E+00  0.20516603E-01  0.00000000E+00    6.230450
  3.540  0.14007323E+00  0.19620510E-01  0.00000000E+00    6.265800
  3.550  0.13695975E+00  0.18757973E-01  0.00000000E+00    6.301250
  3.560  0.13389561E+00  0.17928034E-01  0.00000000E+00    6.336800
  3.570  0.13088065E+00  0.17129744E-01  0.00000000E+00    6.372450
  3.580  0.12791470E+00  0.16362171E-01  0.00000000E+00    6.408200
  3.590  0.12499757E+00  0.15624393E-01  0.00000000E+00    6.444050
  3.600  0.12212904E+00  0.14915503E-01  0.00000000E+00    6.480000
  3.610  0.11930887E+00  0.14234607E-01  0.00000000E+00    6.516050
  3.620  0.11653681E+00  0.13580827E-01  0.00000000E+00    6.552200
  3.630  0.11381257E+00  0.12953301E-01  0.00000000E+00    6.588450
  3.640  0.11113587E+00  0.12351182E-01  0.00000000E+00    6.624800
  3.650  0.10850640E+00  0.11773639E-01  0.00000000E+00    6.661250
  3.660  0.10592383E+00  0.11219858E-01  0.00000000E+00    6.697800
  3.670  0.10338782E+00  0.10689041E-01  0.00000000E+00    6.734450
  3.680  0.10089801E+00  0.10180408E-01  0.00000000E+00    6.771200
  3.690  0.98454029E-01  0.96931957E-02  0.00000000E+00    6.808050
  3.700  0.96055495E-01  0.92266582E-02  0.00000000E+00    6.845000
  3.710  0.93702011E-01  0.87800669E-02  0.00000000E+00    6.882050
  3.720  0.91393166E-01  0.83527109E-02  0.00000000E+00    6.919200
  3.730  0.89128540E-01  0.79438967E-02  0.00000000E+00    6.956450
  3.740  0.86907702E-01  0.75529486E-02  0.00000000E+00    6.993800
  3.750  0.84730208E-01  0.71792082E-02  0.00000000E+00    7.031250
  3.760  0.82595609E-01  0.68220346E-02  0.00000000E+00    7.068800
  3.770  0.80503443E-01  0.64808043E-02  0.00000000E+00    7.106450
  3.780  0.78453242E-01  0.61549111E-02  0.00000000E+00    7.144200
  3.790  0.76444529E-01  0.58437661E-02  0.00000000E+00    7.182050
  3.800  0.74476822E-01  0.55467970E-02  0.00000000E+00    7.220000
  3.810  0.72549630E-01  0.52634488E-02  0.00000000E+00    7.258050
  3.820  0.70662456E-01  0.49931827E-02  0.00000000E+00    7.296200
  3.830  0.68814799E-01  0.47354766E-02  0.00000000E+00    7.334450
  3.840  0.67006152E-01  0.44898244E-02  0.00000000E+00    7.372800
  3.850  0.65236004E-01  0.42557362E-02  0.00000000E+00    7.411250
  3.860  0.63503839E-01  0.40327376E-02  0.00000000E+00    7.449800
  3.870  0.61809139E-01  0.38203696E-02  0.00000000E+00    7.488450
  3.880  0.60151381E-01  0.36181886E-02  0.00000000E+00    7.527200
  3.890  0.58530041E-01  0.34257657E-02  0.00000000E+00    7.566050
  3.900  0.56944592E-01  0.32426866E-02  0.00000000E+00    7.605000
  3.910  0.55394506E-01  0.30685512E-02  0.00000000E+00    7.644050
  3.920  0.53879252E-01  0.29029738E-02  0.00000000E+00    7.683200
  3.930  0.52398299E-01  0.27455818E-02  0.00000000E+00    7.722450
  3.940  0.50951117E-01  0.25960163E-02  0.00000000E+00    7.761800
  3.950  0.49537174E-01  0.24539316E-02  0.00000000E+00    7.801250
  3.960  0.48155937E-01  0.23189943E-02  0.00000000E+00    7.840800
  3.970  0.46806876E-01  0.21908837E-02  0.00000000E+00    7.880450
  3.980  0.45489461E-01  0.20692911E-02  0.00000000E+00    7.920200
  3.990  0.44203163E-01  0.19539196E-02  0.00000000E+00    7.960050
  4.000  0.42947454E-01  0.18444838E-02  0.00000000E+00    8.000000
  4.010  0.41721808E-01  0.17407093E-02  0.00000000E+00    8.040050
  4.020  0.40525702E-01  0.16423325E-02  0.00000000E+00    8.080200
  4.030  0.39358614E-01  0.15491005E-02  0.00000000E+00    8.120450
  4.040  0.38220026E-01  0.14607704E-02  0.00000000E+00    8.160800
  4.050  0.37109421E-01  0.13771091E-02  0.00000000E+00    8.201250
  4.060  0.36026287E-01  0.12978933E-02  0.00000000E+00    8.241800
  4.070  0.34970113E-01  0.12229088E-02  0.00000000E+00    8.282450
  4.080  0.33940395E-01  0.11519504E-02  0.00000000E+00    8.323200
  4.090  0.32936628E-01  0.10848215E-02  0.00000000E+00    8.364050
  4.100  0.31958316E-01  0.10213340E-02  0.00000000E+00    8.405000
  4.110  0.31004964E-01  0.96130780E-03  0.00000000E+00    8.446050
  4.120  0.30076082E-01  0.90457069E-03  0.00000000E+00    8.487200
  4.130  0.29171183E-01  0.85095795E-03  0.00000000E+00    8.528450
  4.140  0.28289789E-01  0.80031214E-03  0.00000000E+00    8.569800
  4.150  0.27431421E-01  0.75248285E-03  0.00000000E+00    8.611250
  4.160  0.26595609E-01  0.70732643E-03  0.00000000E+00    8.652800
  4.170  0.25781887E-01  0.66470570E-03  0.00000000E+00    8.694450
  4.180  0.24989794E-01  0.62448978E-03  0.00000000E+00    8.736200
  4.190  0.24218873E-01  0.58655380E-03  0.00000000E+00    8.778050
  4.200  0.23468674E-01  0.55077868E-03  0.00000000E+00    8.820000
  4.210  0.22738754E-01  0.51705091E-03  0.00000000E+00    8.862050
  4.220  0.22028671E-01  0.48526233E-03  0.00000000E+00    8.904200
  4.230  0.21337992E-01  0.45530989E-03  0.00000000E+00    8.946450
  4.240  0.20666289E-01  0.42709551E-03  0.00000000E+00    8.988800
  4.250  0.20013140E-01  0.40052579E-03  0.00000000E+00    9.031250
  4.260  0.19378129E-01  0.37551189E-03  0.00000000E+00    9.073800
  4.270  0.18760845E-01  0.35196929E-03  0.00000000E+00    9.116450
  4.280  0.18160882E-01  0.32981764E-03  0.00000000E+00    9.159200
  4.290  0.17577843E-01  0.30898058E-03  0.00000000E+00    9.202050
  4.300  0.17011336E-01  0.28938554E-03  0.00000000E+00    9.245000
  4.310  0.16460972E-01  0.27096360E-03  0.00000000E+00    9.288050
  4.320  0.15926372E-01  0.25364932E-03  0.00000000E+00    9.331200
  4.330  0.15407161E-01  0.23738062E-03  0.00000000E+00    9.374450
  4.340  0.14902971E-01  0.22209855E-03  0.00000000E+00    9.417800
  4.350  0.14413440E-01  0.20774725E-03  0.00000000E+00    9.461250
  4.360  0.13938211E-01  0.19427371E-03  0.00000000E+00    9.504800
  4.370  0.13476933E-01  0.18162773E-03  0.00000000E+00    9.548450
  4.380  0.13029264E-01  0.16976173E-03  0.00000000E+00    9.592200
  4.390  0.12594865E-01  0.15863063E-03  0.00000000E+00    9.636050
  4.400  0.12173404E-01  0.14819177E-03  0.00000000E+00    9.680000
  4.410  0.11764555E-01  0.13840476E-03  0.00000000E+00    9.724050
  4.420  0.11367999E-01  0.12923139E-03  0.00000000E+00    9.768200
  4.430  0.10983420E-01  0.12063552E-03  0.00000000E+00    9.812450
  4.440  0.10610512E-01  0.11258297E-03  0.00000000E+00    9.856800
  4.450  0.10248972E-01  0.10504143E-03  0.00000000E+00    9.901250
  4.460  0.98985043E-02  0.97980387E-04  0.00000000E+00    9.945800
  4.470  0.95588178E-02  0.91370998E-04  0.00000000E+00    9.990450
  4.480  0.92296283E-02  0.85186038E-04  0.00000000E+00   10.035200
  4.490  0.89106568E-02  0.79399804E-04  0.00000000E+00   10.080050
  4.500  0.86016301E-02  0.73988041E-04  0.00000000E+00   10.125000
  4.510  0.83022808E-02  0.68927866E-04  0.00000000E+00   10.170050
  4.520  0.80123468E-02  0.64197701E-04  0.00000000E+00   10.215200
  4.530  0.77315717E-02  0.59777200E-04  0.00000000E+00   10.260450
  4.540  0.74597044E-02  0.55647190E-04  0.00000000E+00   10.305800
  4.550  0.71964996E-02  0.51789606E-04  0.00000000E+00   10.351250
  4.560  0.69417169E-02  0.48187433E-04  0.00000000E+00   10.396800
  4.570  0.66951214E-02  0.44824650E-04  0.00000000E+00   10.442450
  4.580  0.64564834E-02  0.41686178E-04  0.00000000E+00   10.488200
  4.590  0.62255784E-02  0.38757826E-04  0.00000000E+00   10.534050
  4.600  0.60021869E-02  0.36026247E-04  0.00000000E+00   10.580000
